mc_id,medicao_id,frente_id,tipo,descricao,comprimento,ast,resultado
mc_85830ab832,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 495 - 89522.0 - Joelho 90 Graus, Pvc, Serie R, Água Pluvial, Dn 75 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,36.67,0.0
mc_793bcf3b52,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 496 - 89574.0 - Junção Dupla, Pvc, Serie R, Água Pluvial, Dn 100 X 100 X 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,184.51,0.0
mc_ebbdfd586e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 497 - 89690.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 100 X 100 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,112.29,0.0
mc_a83949ef63,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 498 - 89567.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 100 X 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,96.81,0.0
mc_215f577609,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 499 - 89692.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 100 X 75 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,124.87,0.0
mc_4fe9e34475,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 500 - 89569.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 100 X 75 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,111.69,0.0
mc_2040bdc491,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 501 - 89699.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 150 X 100 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,243.05,0.0
mc_c5b3d558cf,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 502 - 104174.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 150 X 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,225.12,0.0
mc_9d1eb1e1ac,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 503 - 89698.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 150 X 150 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,319.42,0.0
mc_f49238b198,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 504 - 104176.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 150 X 150 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,296.71,0.0
mc_7d995e48dd,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 505 - 89561.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 40 Mm, Junta Soldável, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,19.01,0.0
mc_b2abc6e706,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 506 - 89563.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 50 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,42.01,0.0
mc_7ec6303109,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 507 - 89685.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 75 X 75 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,76.1,0.0
mc_34b382d418,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 508 - 89565.0 - Junção Simples, Pvc, Serie R, Água Pluvial, Dn 75 X 75 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,67.53,0.0
mc_81ea2429c5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 509 - 89671.0 - Luva De Correr, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,56.26,0.0
mc_46729c4e4f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 510 - 89556.0 - Luva De Correr, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,48.52,0.0
mc_35338a6b94,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 511 - 89679.0 - Luva De Correr, Pvc, Serie R, Água Pluvial, Dn 150 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,149.04,0.0
mc_cabe84253e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 512 - 104171.0 - Luva De Correr, Pvc, Serie R, Água Pluvial, Dn 150 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,114.97,0.0
mc_d3fee0fb9a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 513 - 89600.0 - Luva De Correr, Pvc, Serie R, Água Pluvial, Dn 75 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,32.44,0.0
mc_d4462c3134,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 514 - 89548.0 - Luva De Correr, Pvc, Serie R, Água Pluvial, Dn 75 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,28.15,0.0
mc_3ace98bbf5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 515 - 89669.0 - Luva Simples, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,43.63,0.0
mc_57d690a264,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 516 - 89554.0 - Luva Simples, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,35.85,0.0
mc_2c8c72a980,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 517 - 89677.0 - Luva Simples, Pvc, Serie R, Água Pluvial, Dn 150 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,97.53,0.0
mc_41311a388b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 518 - 104170.0 - Luva Simples, Pvc, Serie R, Água Pluvial, Dn 150 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,85.98,0.0
mc_4ed36a0c15,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 519 - 89544.0 - Luva Simples, Pvc, Serie R, Água Pluvial, Dn 40 Mm, Junta Soldável, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,10.89,0.0
mc_8f8424d354,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 520 - 89545.0 - Luva Simples, Pvc, Serie R, Água Pluvial, Dn 50 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,20.63,0.0
mc_5d0a986bff,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 521 - 89599.0 - Luva Simples, Pvc, Serie R, Água Pluvial, Dn 75 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,32.24,0.0
mc_4e9290bdc0,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 522 - 89547.0 - Luva Simples, Pvc, Serie R, Água Pluvial, Dn 75 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,27.95,0.0
mc_f245287e2a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 523 - 89495.0 - Ralo Sifonado, Pvc, Dn 100 X 40 Mm, Junta Soldável, Fornecido E Instalado Em Ramais De Encaminhamento De Água Pluvial. Af_06/2022",0.0,24.33,0.0
mc_d04c7e702d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 524 - 89673.0 - Redução Excêntrica, Pvc, Serie R, Água Pluvial, Dn 100 X 75 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,44.69,0.0
mc_ad42e4b622,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 525 - 89557.0 - Redução Excêntrica, Pvc, Serie R, Água Pluvial, Dn 100 X 75 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,38.67,0.0
mc_3574494e4a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 526 - 89681.0 - Redução Excêntrica, Pvc, Serie R, Água Pluvial, Dn 150 X 100 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,109.24,0.0
mc_886704c024,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 527 - 104173.0 - Redução Excêntrica, Pvc, Serie R, Água Pluvial, Dn 150 X 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,101.48,0.0
mc_17326dca9d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 528 - 89549.0 - Redução Excêntrica, Pvc, Serie R, Água Pluvial, Dn 75 X 50 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,23.33,0.0
mc_6a46cefbe4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 529 - 89578.0 - Tubo Pvc, Série R, Água Pluvial, Dn 100 Mm, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,40.46,0.0
mc_e5330ecc02,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 530 - 89512.0 - Tubo Pvc, Série R, Água Pluvial, Dn 100 Mm, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,66.74,0.0
mc_7b7745fdaf,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 531 - 89580.0 - Tubo Pvc, Série R, Água Pluvial, Dn 150 Mm, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,83.11,0.0
mc_3c8441a77c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 532 - 104166.0 - Tubo Pvc, Série R, Água Pluvial, Dn 150 Mm, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,92.83,0.0
mc_6fabc31e24,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 533 - 89508.0 - Tubo Pvc, Série R, Água Pluvial, Dn 40 Mm, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,23.04,0.0
mc_be9499a26b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 534 - 89509.0 - Tubo Pvc, Série R, Água Pluvial, Dn 50 Mm, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,30.95,0.0
mc_0ae4a51b21,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 535 - 89576.0 - Tubo Pvc, Série R, Água Pluvial, Dn 75 Mm, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,32.32,0.0
mc_b02451b2a1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 536 - 89511.0 - Tubo Pvc, Série R, Água Pluvial, Dn 75 Mm, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,52.1,0.0
mc_288964c7c9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 537 - 92994.0 - Cabo De Cobre Flexível Isolado, 120 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,168.81,0.0
mc_34a8154243,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 538 - 92996.0 - Cabo De Cobre Flexível Isolado, 150 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,204.16,0.0
mc_8af07316af,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 539 - 92998.0 - Cabo De Cobre Flexível Isolado, 185 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,250.09,0.0
mc_3fb7bbff65,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 540 - 93000.0 - Cabo De Cobre Flexível Isolado, 240 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,330.83,0.0
mc_66e1342d98,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 541 - 92984.0 - Cabo De Cobre Flexível Isolado, 25 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,36.68,0.0
mc_c210fdc3a7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 542 - 93002.0 - Cabo De Cobre Flexível Isolado, 300 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,427.44,0.0
mc_7f8feace97,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 543 - 92986.0 - Cabo De Cobre Flexível Isolado, 35 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,50.44,0.0
mc_5985e5b9ba,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 544 - 92988.0 - Cabo De Cobre Flexível Isolado, 50 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,72.92,0.0
mc_dc2c9912c3,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 545 - 92990.0 - Cabo De Cobre Flexível Isolado, 70 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,100.71,0.0
mc_6473ef05f1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 546 - 92992.0 - Cabo De Cobre Flexível Isolado, 95 Mm², Anti-Chama 0,6/1,0 Kv, Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,130.09,0.0
mc_6c87b23b36,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 547 - 103491.0 - Concretagem Como Proteção Mecânica Adicional No Reaterro Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021,0.0,805.24,0.0
mc_dcbfe2d285,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 548 - 93026.0 - Curva 90 Graus Para Eletroduto, Pvc, Roscável, Dn 110 Mm (4""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,154.3,0.0
mc_6eef952a98,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 549 - 93018.0 - Curva 90 Graus Para Eletroduto, Pvc, Roscável, Dn 50 Mm (1 1/2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,40.16,0.0
mc_bd0878b0a1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 550 - 93020.0 - Curva 90 Graus Para Eletroduto, Pvc, Roscável, Dn 60 Mm (2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,51.92,0.0
mc_7194503247,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 551 - 93022.0 - Curva 90 Graus Para Eletroduto, Pvc, Roscável, Dn 75 Mm (2 1/2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,88.78,0.0
mc_be26e5a50b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 552 - 93024.0 - Curva 90 Graus Para Eletroduto, Pvc, Roscável, Dn 85 Mm (3""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,93.06,0.0
mc_869ffcc1fd,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 553 - 97670.0 - Eletroduto Flexível Corrugado, Pead, Dn 100 (4""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,36.88,0.0
mc_300a8ce257,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 554 - 97667.0 - Eletroduto Flexível Corrugado, Pead, Dn 50 (1 1/2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,13.61,0.0
mc_bc5331a7e2,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 555 - 97668.0 - Eletroduto Flexível Corrugado, Pead, Dn 63 (2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,19.41,0.0
mc_f4e31732f4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 556 - 97669.0 - Eletroduto Flexível Corrugado, Pead, Dn 90 (3""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,28.76,0.0
mc_4d2d4714d7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 557 - 93012.0 - Eletroduto Rígido Roscável, Pvc, Dn 110 Mm (4""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,121.57,0.0
mc_74c4a9a8b3,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 558 - 93008.0 - Eletroduto Rígido Roscável, Pvc, Dn 50 Mm (1 1/2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,31.36,0.0
mc_185d3d7f28,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 559 - 93009.0 - Eletroduto Rígido Roscável, Pvc, Dn 60 Mm (2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,46.76,0.0
mc_0a1d3da5f9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 560 - 93010.0 - Eletroduto Rígido Roscável, Pvc, Dn 75 Mm (2 1/2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,65.38,0.0
mc_1182ff30eb,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 561 - 93011.0 - Eletroduto Rígido Roscável, Pvc, Dn 85 Mm (3""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,80.12,0.0
mc_c9c3af2a00,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 562 - 93017.0 - Luva Para Eletroduto, Pvc, Roscável, Dn 110 Mm (4""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,92.92,0.0
mc_a4ef98a043,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 563 - 93013.0 - Luva Para Eletroduto, Pvc, Roscável, Dn 50 Mm (1 1/2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,26.24,0.0
mc_c2dfb0f448,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 564 - 93014.0 - Luva Para Eletroduto, Pvc, Roscável, Dn 60 Mm (2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,32.42,0.0
mc_453c9a521b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 565 - 93015.0 - Luva Para Eletroduto, Pvc, Roscável, Dn 75 Mm (2 1/2""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,50.04,0.0
mc_bd53d416d3,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 566 - 93016.0 - Luva Para Eletroduto, Pvc, Roscável, Dn 85 Mm (3""), Para Rede Enterrada De Distribuição De Energia Elétrica - Fornecimento E Instalação. Af_12/2021",0.0,61.18,0.0
mc_dc5869890b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 567 - 2.1 - Veículo de locomoção entre locais (Modelo: Kwid ou Mobi ou Gol ou similar, Ano: carro 0 km , HATCH ) , direção hidráulica, ar condicionado, vidros e travas elétricas, câmbio manual. Incluso combustível para 2.000 km/mês, com seguro total (colisão, incêndio, furto e roubo), seguro contra terceiros, assistência 24h, rastreador veicular, manutenção preventiva e corretiva, incluindo reposição de peças e pneus. O mesmo deverá ser trocado assim que concluir 5 anos por um mais novo.",0.0,5205.58,0.0
mc_c3fa24b223,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 568 - 2.2 - BOMBA SUBMERSA 1 CV - EBOBINAGEM TROCA DOSELO ROLAMENTOS RETENTORES ANEIS DEVEDAÇÃO RETIFICA TROCA CABO PINTURA,0.0,1615.3,0.0
mc_e375460cc1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 569 - 2.3 - BOMBA SUBMERSA DE 2 CV - REBOBINAGEM TROCADOS ROLAMENTOS SELO RETENTOR VEDAÇÕESRETIFICA CABO M.O,0.0,1828.16,0.0
mc_0c426176d6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 570 - 2.4 - BOMBA SUBMERSA DE 3 CV - REBOBINAGEM MOTORTROCA DE ROLAMENTOS ANEIS DE VEDAÇÃORETIFICA SELO RETENTOR,0.0,2092.58,0.0
mc_9fda90310d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 571 - 2.5 - BOMBA SUBMERSA DE 4 CV - REBOBINAGEM MOTORTROCA DE ROLAMENTOS ANEIS DE VEDAÇÃORETIFICA SELO RETENTOR,0.0,2341.68,0.0
mc_d2770cb5f1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 572 - 2.6 - BOMBA DE RECALQUE 7.5 CV - REBOBINAGEMMOTOR TROCA DE ROLAMENTOS ANEIS DE VEDAÇÃORETIFICA SELO RETENTOR,0.0,2309.63,0.0
mc_c054274c76,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 573 - 2.7 - BOMBA DE RECALQUE DE 5 CV - REBOBINAGEMMOTOR TROCA DE ROLAMENTOS ANEIS DE VEDAÇÃORETIFICA SELO RETENTOR,0.0,2156.79,0.0
mc_763dc7260f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 574 - 2.8 - BOMBA DE 10 CV - REBOBINAGEM MOTOR TROCA DEROLAMENTOS ANEIS DE VEDAÇÃO RETIFICA SELORETENTOR,0.0,2715.31,0.0
mc_f4154801ca,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual, -  - 575 - 2.9 - BOMBA DE 15 CV - REBOBINAGEM MOTOR TROCA DEROLAMENTOS ANEIS DE VEDAÇÃO RETIFICA SELORETENTOR,0.0,3126.36,0.0
